,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
sp|P35249;sp|P35249|RFC4,-0.010453270692801,-0.0273508984999056,-0.0535320208340354,-0.024093825500422,-0.0632730932093508,-0.0292112859429233,0.0275187793135265,-0.034723427449114,-0.0489218253197731,-0.00367614463965352,0.021610806489979,0.0351044412364909,0.0338256331558469,-0.0145718289598344,0.00284249633161271
sp|P35249|RFC4,-0.0304782843761223,-0.0106011751739399,-0.0628481347445956,0.0220959793188412,-0.0808843371321041,-0.0739928569580172,0.00502944300419476,-0.0350663102248962,0.04380321413445,-0.0449213165721408,0.0786842318184635,-0.0408606335917031,-0.0131424807350506,0.045256813595038,0.0435744538661831
sp|P35250;sp|P35250|RFC2,-0.0351315418695679,-0.00913686680566782,-0.0730152274143653,-0.0204140813681862,-0.0420146271456304,-0.0286962876202131,-0.00248404417028573,-0.00443661761575394,0.0164959720875335,0.0430637945375761,0.00673398440388644,-0.0291122782424433,-0.00131136701383326,0.0740544837633802,-0.0961950168302226
sp|P35250|RFC2,-0.0205367529670425,-0.00442553120924048,-0.0153869804106733,-0.00107360707378522,-0.0124351556385293,-0.0537225053693887,0.00318706865041226,-0.00798236254331682,-0.0239361826283939,-0.0278279511041069,-0.0970583079290753,0.0187177320557581,-0.0408619518688611,0.0571994257254691,-0.0901611045666443
sp|P35251;sp|P35251|RFC1,-0.0239204078459131,-0.0526335072367763,-0.0679334106795122,-0.0181879179492462,-0.0187805710847138,-0.0208051577766805,-0.00122308974536281,-0.0711838993682488,0.128319561614026,-0.159952107946665,-0.0499989684952428,-0.239455342661609,0.0253165839005902,-0.069942690935118,-0.0651026509280647
sp|P35579|MYH9,-0.149050040383061,0.0724636507319725,-0.182174428045992,0.000539598673646477,0.142444451566659,0.20501683083222,0.135108699215524,0.0502222043640201,0.0396777694751689,-0.071961489153656,0.0443866226805035,0.0108358102479145,-0.0130133683436151,-0.0699116105563755,0.10908427663413
sp|P35579|MYH9;sp|P35580;sp|P35580|MYH10,-0.0879561368375101,0.0611900950346473,-0.0665452679319802,0.0302244695718733,0.265628371343697,0.0346996820148898,-0.0851709546349426,0.0664181146074025,-0.158787657370975,-0.0257376900178389,-0.0417608470824895,-0.102038107418674,-0.0675710672377916,0.0519177975552121,0.0744344262818405
sp|P35580;sp|P35580|MYH10,-0.158097298733491,0.0518518698730166,-0.314577342067848,0.212964570886794,0.112712391457327,0.0701256219017977,-0.113877289728408,0.0024243580329362,0.16641989956571,-0.0295775578659056,0.123193757654321,0.0194761319581001,-0.0986663530831658,-0.0223649422190331,-0.0717071217088942
sp|P35659;sp|P35659|DEK,-0.0202448187279828,0.00234273668785994,-0.0420474839774993,-0.0567833460205579,-0.0441379599173126,-0.0310992250519871,0.00921641010979499,-0.0435418250985087,0.0220296638796393,0.00988352941698456,-0.00531461055653028,0.02603104114794,0.0218896216329257,0.00870905033951008,-0.0377401690069364
sp|P35659|DEK,-0.016064269706842,-0.00717848989983775,-0.0451304160862402,-0.0361892953651256,-0.0218008085904096,-0.0684037002121644,-0.0523975964092152,0.00920413077981098,-0.0219674934562379,-0.0489865570447145,0.0119949022409491,0.038202048466862,-0.0212147518170592,0.046535804347305,-0.0525683215628073
sp|P36406;sp|P36406|TRI23,-0.0174210857381287,-0.0390211317561188,-0.0704206616030898,-0.0164209771291745,0.0234821204964087,-0.024082957085738,-0.0137005566254033,0.0538955098338891,0.110445730662832,0.150143883178018,-0.00998266056509589,0.0244788775031957,0.140044819865797,0.024459621498598,0.0644135980740342
sp|P38159;sp|P38159|RBMX;sp|Q96E39|RMXL1,-0.0723874527487986,0.0176435842048339,-0.0914057645724455,-0.0791345406314884,0.16296924342339,-0.106685520918268,0.149675827120979,-0.0104426556606712,0.0345741944626585,-0.0825989118481586,-0.0371136069357327,-0.0407153239211998,-0.00498160478149151,-0.0763721684931274,0.0697694416263391
sp|P39880;sp|P39880|CUX1,-0.0536719964829643,-0.0218168650266801,0.0332646840556221,-0.0330488047991201,-0.000285491253334874,-0.0542589910297061,0.0120853312570275,-0.0201325929254251,-0.0245825212604602,0.0114252637112268,-0.0957580380891934,-0.000129677664204384,0.00280849631577789,0.0110986861687208,-0.0105110552972415
sp|P40937;sp|P40937|RFC5,-0.0431921697880288,-0.0208870060357126,-0.0428093845665146,-0.00805470859443196,-0.0419053627604589,-0.0669962231667508,0.0495418725237103,0.0171462042757291,-0.0180696494867159,0.00498875193097448,-0.00854823601673274,-0.0306869294207435,-0.0198615154309169,0.0404610315303636,-0.0781438510263312
sp|P40937|RFC5,-0.015079095641619,-0.0245162621853433,-0.0251997161648893,-0.0500537797461246,-0.0396406211608938,0.0236434809709881,0.00356796722427342,-0.0188328149036404,0.0104919251591261,0.0273241455078763,0.0249850638230365,-0.0133940645712103,0.0630297196293578,0.0706997363176279,0.00633241479039144
sp|P40938;sp|P40938|RFC3,-0.0407378538345633,-0.0286054474316602,-0.0644716154934713,-0.0659612239573233,-0.0309450219101771,-0.068308744831281,0.0657903323796859,0.0732736750810978,-0.04565045440724,0.0538884687052122,0.0132101446522277,-0.103317090647693,-0.0638154238355548,0.0599520406630187,-0.0759013965636935
sp|P40938|RFC3,-0.0403822507552017,0.0355712972099802,-0.019801875094447,-0.00423926464409588,-0.0110371556895258,-0.0216545342897648,0.00632130110056033,0.00553443130072724,0.0417243540893347,0.0204569147501008,0.115194502011593,-0.0304628859539035,-0.136783720802906,-0.0544795708908585,0.059620206012579
sp|P41208|CETN2,0.00966583436830632,0.0275992475998578,-0.0721994499602426,-0.0911070606349304,-0.100061149206667,-0.0385393526789704,-0.0950295841600565,-0.0277972658884809,0.0654311111081985,0.0260369870157562,0.0688800528306106,-0.108502360377159,0.0892006627057924,0.0459442290963723,-0.0516544147654185
sp|P42166|LAP2A,-0.0377683595994267,-0.01386543247539,-0.0726204590036281,0.0879806696071326,-0.00979397752587221,-0.0703344369200677,0.011858413905388,0.020855099036282,0.0158929907356594,0.0598931332110915,0.0213825425153253,0.0746862120387448,0.0429080583124294,0.054096083851233,-0.0834280980528802
sp|P43243;sp|P43243|MATR3,-0.0746465651073929,-0.0178921909910886,-0.00622277490628424,0.0114762652648094,0.0864490376452661,-0.0292479183476933,0.0291060107235722,-0.0311242254542816,0.0350235694776973,-0.0270505455151657,-0.00735369347328817,-0.0172363129183037,0.0730554199473722,0.0238268862843015,-0.0821546074992461
sp|P43243|MATR3,-0.0558079130520139,-0.0128130507906189,0.0107434794423063,-0.00989949259393867,0.117303995509838,-0.0156907447066988,0.0181135903968888,0.00915278182212984,0.0397985710000835,-0.0357635515483707,-0.000671648529101338,0.00867993820417898,0.00548459965222055,0.0255921199384065,0.0612198758931679
sp|P43246;sp|P43246|MSH2,-0.108051938382461,-0.0206206656484766,-0.0789040310074263,-0.141850696567247,-0.0676882311854912,0.0378013269443008,-0.0107120666394595,-0.0776475392560314,0.0151476862916042,0.0418259255798682,0.0443812361132174,-0.0226159146806641,0.00636485341684725,-0.0286865580211143,-0.0809492652895976
sp|P43246|MSH2,-0.118593944551621,0.0131439733529093,0.000616280125845149,-0.060643320161597,-0.00628423650334195,0.0732120490248556,0.016280205787014,-0.128754476362744,0.1861894903878,-0.00532029109888503,0.00228860646937486,-0.056863408678337,-0.029818499727374,-0.0381146902532932,-0.0788893377742982
sp|P46013;sp|P46013|KI67,-0.0542467735819372,0.04170917401486,0.0165178551063119,0.0419163402536345,-0.037645853350758,0.00899937489278674,-0.0135181891122115,-0.0440626926258507,-0.0380430174536604,0.00376916567861904,-0.0208974703235577,-0.0119445473759595,-0.0315986472272266,-0.0360845215472449,-0.0317612665656346
sp|P48382;sp|P48382|RFX5,-0.0363452690045038,-0.12924626647431,0.0469112047805121,-0.039527835598224,-0.0347162840127065,0.00608764176069172,0.0296373033088939,0.0363089690254517,-0.0232691274296901,-0.0250960608524002,-0.0241030006795893,-0.0492747867647823,-0.0579454223219283,-0.0747959346850415,0.0366884960245606
sp|P49454|CENPF,-0.0780999352295874,0.0739691188341583,0.122598244300188,0.0504528100126408,-0.04181095036595,0.0997973080670819,0.116941998941119,0.126356088869134,-0.0560332276228935,-0.0653333731531113,0.00489725810343954,0.00337829936389054,0.087507514620766,0.101600972709295,-0.0564295145420494
sp|P49916;sp|P49916|DNLI3,-0.043960243087792,-0.00309182870742363,0.00894437687313528,-0.0431075891161492,-0.0103323561557029,-0.059803042050174,0.0420826064953896,-0.00799844969186084,0.0519182217944729,0.0181411092569595,0.0261178062241734,0.00640893715036379,0.0276709250616644,0.0213229717722968,0.126495228516387
sp|P49959;sp|P49959|MRE11,-0.0573765832317965,0.0230625353365433,-0.0720528366052693,-0.0493220937560407,0.0480294498294843,-0.0100532879583789,-0.028781020634467,0.0420669846816266,-0.0344521597539755,0.217896771627906,-0.107331371493601,0.00495034143771321,-0.063480000219255,-0.102425079541526,-0.0207757780374593
sp|P51608;sp|P51608|MECP2,-0.0211135917437562,0.0477125614583052,0.0542433618662245,0.00431202390981015,-0.0504477200427967,0.0764960674854702,-0.012487812204561,-0.0498746427576529,-0.00962970556364044,-0.0813012099553886,0.00568348981849019,-0.0637811249462637,0.0690984755440469,-0.0776614463380771,0.0101217186933476
sp|P51610;sp|P51610|HCFC1,-0.0338772197354736,-0.0747982008168173,0.0862352000191352,-0.0384518268246529,0.103327973614671,-0.0522314156363049,-0.0558941785139903,-0.0865079625196795,-0.16753380834784,0.00916111756337548,0.024349640832149,-0.21275775737764,0.0780548757450883,0.0458561893531865,0.0797969319089867
sp|P52272;sp|P52272|HNRPM,-0.0665273467498323,-0.0168175864460862,0.00682871440877295,0.0111617553310786,0.0512347107451327,-0.0257712056991588,0.0145686562042349,0.00429191993481024,0.0551968549351863,-0.00644092819988861,-0.00205122196014183,0.0174079956482815,0.0137905727957913,-0.00532225909241902,-0.051810571784302
sp|P53999|TCP4,-0.00819072722475143,0.021351103982004,0.00860178395509303,-0.0136981842792671,-0.0161855326579133,-0.088675217090458,0.0668938714534699,-0.0232034041751711,0.0203077265037234,0.0793143677390252,-0.0300650906311376,-0.0543302116256658,-0.0707087200857941,-0.119167937404421,-0.0483156576915503
sp|P54725;sp|P54725|RD23A;sp|P54727|RD23B,-0.0382602658370782,0.0194377448158621,0.0525133674219491,0.0319082847498213,-0.0359438723287656,0.0412800036372451,0.065963943432083,-0.0608876289255978,0.0421356408558112,0.0275091473688756,-0.0758787249500603,0.0524240135914298,-0.0238901327273466,-0.0621425150305811,0.0468745858376599
sp|P54727;sp|P54727|RD23B,-0.0198383629479874,0.0226860790140883,0.00078865156920455,-0.00976068556540958,-0.0329185360938457,-0.0298154461142747,0.00756637752862598,-0.00935801391005517,0.0081018044846566,-0.013880302925811,-0.0329046167448691,0.00948636295735408,-0.0328162425166947,-0.0299642560464668,-0.0431910676756124
sp|P54727|RD23B,-0.00165486557439865,-0.00163080245087963,-0.0203833192950276,0.0406990169862381,-0.00239716954559108,-0.0537604480844928,0.033628358055326,-0.0423652956555325,-0.0565548574127329,-0.00633507209306219,0.0263040434955669,-0.0283501263702706,-0.0854447659992245,0.00143497532528082,0.075562437512468
sp|P56178;sp|P56178|DLX5;sp|Q07687;sp|Q07687|DLX2,-0.0318184194504642,-0.0124187724219117,-0.010246070281929,-0.0230215512798339,-0.0213577552724144,-0.0605035963305935,0.0122255506981907,-0.00227540678819654,0.010960100635257,-0.0946566498394573,0.0226956694426075,-0.00796516154835747,-0.0225112715089247,-0.0122034159344055,0.0270800394943724
sp|P56270;sp|P56270|MAZ,-0.0314505030944384,-0.0824776746453112,0.0280664098884634,0.0118321281067269,0.0235277669081618,-0.0190783848278221,0.0382838591867383,-0.0135690779390934,-0.0955808172665058,0.0164927739532508,0.208464290253385,0.0537124178833161,0.00790396053633927,0.0585121658746604,0.0747488571501014
sp|P60709|ACTB;sp|P63261|ACTG,-0.104934668554948,0.0483254999752488,-0.145465326022425,0.0388864976553674,0.148309770204457,0.0722151080314196,0.0382080852576306,0.121524304533936,-0.0813058827814206,0.0147278293320665,0.0896308435021017,0.0167654178605763,0.00419705353247047,-0.0288828279695161,-0.0551717125468459
sp|P60709|ACTB;sp|P63261|ACTG;sp|Q6S8J3|POTEE,-0.0989113285223474,0.0575690408249747,-0.257779195868336,-0.245810925186036,0.0300162568081557,0.242528300195812,-0.101931868337668,0.029528081295024,-0.0313877975046574,0.0737298066723364,0.0307546985924127,-0.0507012954482592,-0.032247447829542,0.0475597379832662,-0.00245991142565042
sp|P61964|WDR5,-0.0205849650326117,0.00738745319795665,-0.0215169293626752,0.0138716191885461,-0.0287314428273828,0.023117047797336,-0.0606261563076446,-0.100552453914873,-0.0142433667982147,-0.0571179466649521,-0.00948851369791841,-0.0043311998579311,-0.0839319946753,0.0794196525055009,-0.0931454931998715
sp|P61978;sp|P61978|HNRPK,-0.0547147735556148,-0.00399342512922462,0.0172725532284201,-0.0409727787538097,0.129213221699254,-0.0429232410688932,0.0490929757250873,-0.000953643202373247,0.013199161960272,-0.0273144845845392,-0.00143754156548839,0.000301983251215858,-0.022215054875144,-0.0345836094280325,-0.0827950711635104
sp|P62736|ACTA;sp|P63267;sp|P63267|ACTH;sp|P68032|ACTC;sp|P68133|ACTS,-0.104901205644908,0.0552517237531811,-0.16430376349675,0.0208538820709508,0.0830796773263769,0.0811477543529476,-0.0856550146902612,0.0893203628410299,-0.0281598910542936,-0.149617294698225,0.000445144513370625,-0.0607132082024561,-0.0324283700883605,-0.00743606976154058,0.039034076622918
sp|P62736|ACTA;sp|P63267|ACTH;sp|P68032|ACTC;sp|P68133|ACTS,-0.0793815742981383,0.0539826169770317,-0.145604873063898,-0.0293442040343172,0.165853101150173,0.109254450112104,0.0687604541761449,0.107219639824062,-0.0475569059128864,-0.0157963920202126,-0.0144809416650379,0.0616648478688152,0.0144928391397708,-0.0133283954849148,0.0934833647271528
sp|P62826|RAN,0.0142327073787498,-0.0449582361247497,0.140563025742396,0.0508184533972409,0.0635156164410037,0.0775038529474192,-0.0204473765507036,0.0489811575559295,-0.0423520906994398,-0.0436790911552968,-0.0477762304148813,-0.0812748057989455,-0.112672338527911,0.0648065657733478,-0.0369040175694359
sp|P68104|EF1A1;sp|Q05639|EF1A2;sp|Q5VTE0|EF1A3,-0.0425821347725097,-0.024174304293515,0.0864983305118295,0.074062324980904,0.0557243591135704,0.0542332523889958,-0.0410397177784641,0.0835581245590851,0.0252783021986468,-0.00542986532094685,0.0575956828026444,-0.11457224217829,-0.0406521138605173,0.0465675640809212,-0.072122334108092
sp|P68363;sp|P68363|TBA1B;sp|P68366;sp|P68366|TBA4A,-0.058376382009793,-0.031368478281807,0.00921550243981001,-0.0224984315003878,0.0396828426508011,-0.0054872356174745,0.00913571341507978,0.021259787253226,0.00211903722585437,-0.0199781386809436,-0.017763919670481,-0.00510633697402812,0.0018577072529932,0.00448367463172641,-0.0865359390795487
sp|P68363;sp|P68363|TBA1B;sp|Q71U36;sp|Q71U36|TBA1A;sp|Q9BQE3|TBA1C,-0.0619973372392632,-0.0403202520136323,0.00253699612290197,0.0153394556124009,0.0253927374470273,0.0249457675091014,-0.000763273846866808,0.0204594025903871,0.00488849940666106,-0.0159041516502641,-0.0101957523243974,-0.0279502693969576,0.00423807416497059,-0.00172606960415906,-0.0635430410191827
sp|P68363|TBA1B;sp|Q71U36;sp|Q71U36|TBA1A;sp|Q9BQE3|TBA1C,-0.0624541102305251,-0.0265118503788731,0.010475275112393,0.00555242188593996,0.0373570101688167,0.0186239636785482,0.00298932269688787,0.0251010938743748,-0.00433000120734423,-0.00177186516803578,-0.0162885284201306,-0.0050354003880747,-0.0192805300924017,0.0783536131244992,0.0599466698065141
sp|P78527;sp|P78527|PRKDC,0.00478263265983133,0.0654624449459366,0.0236115055760148,0.0501382047872248,-0.0592150559607131,0.148327543411988,0.018703434997979,-0.0122534304605318,-0.0873073354378727,-0.0482537016934702,-0.0333758634627113,0.0311809504684255,0.138156017478816,0.0329516384821927,-0.0381650386340046
sp|P78527|PRKDC,-0.0252550790475309,-0.0159964110289159,-0.0212896528198589,-0.00652562147819141,-0.0369014544594594,0.0478346955667858,0.019854456445655,0.0111849755417141,-0.0170082830328791,-0.0191911094118316,-0.015353217227002,0.0479751969479473,0.0262502076611084,-0.0547180698352432,0.0120759459284522
sp|P78549;sp|P78549|NTH,-0.0180227739214695,0.0276408145087508,-0.0387419063238513,0.00408937104068872,-0.0806718339902661,0.00467897564761573,-0.0188799227464691,0.0186867655173999,-0.0233228595623818,-0.0135425563765965,0.00964808451440207,-0.00690895324460388,-0.0532167885847786,0.0135594022352615,0.113091708199077
sp|P81133|SIM1;sp|Q14190;sp|Q14190|SIM2,-0.0245291107238423,-0.0875421879155108,0.0171181888763937,0.00555854739093798,0.00593958974234924,-0.0271486693542429,0.0126001518636046,0.00169940427643201,0.0215606350573298,0.0162760429177083,0.0442025555178458,0.0225848932874987,-0.0102465184417105,0.0211011384266912,-0.012185445735694
sp|P85037;sp|P85037|FOXK1,-0.0549110406274189,-0.1017643280071,0.0327327845473089,-0.059896657190103,0.0326058305112093,0.0320923100835876,0.0354911477515215,-0.0314369120280504,-0.00915761943357927,0.0433787597549612,0.0130917671364955,0.190108704994062,-0.107866410078536,0.0490765616291594,-0.0112439441221344
sp|P85037|FOXK1,-0.0457783083999673,-0.063387048314025,0.0504077895467472,0.0351537621537031,0.0270110236966263,0.0143775234735384,-0.0654801124225502,0.0763578750542576,0.0461272647511499,-0.107366344604337,-0.150895329420058,0.130052261522364,-0.0676188993791941,0.0484438979260822,-0.0159968446559212
sp|Q00839;sp|Q00839|HNRPU,-0.0601273149415746,-0.00414169575962947,-0.0119134104717739,-0.00783568602466244,0.0777637585265937,-0.0635414646654059,0.0664051196769151,-0.0500348673122437,0.0233465775767402,-0.0411052241512565,0.0468772026950124,0.0424974972272445,0.100622673488948,0.0297917573491764,0.052232203306156
sp|Q01167;sp|Q01167|FOXK2,-0.0301989711847983,-0.0622822240245666,0.00890952903260099,-0.0189616705566967,0.0159556186583529,0.0417585679176031,0.00135480671418971,0.0334261337383832,0.0395916833338286,-0.015303643397095,-0.0130617741582451,0.0469720696715279,0.0141051220763595,0.0309888002838685,-0.0258941256191462
sp|Q01831;sp|Q01831|XPC,-0.034844073372952,0.0127505080336276,0.0329760663605628,0.00561753741359143,-0.00476840256304481,0.0406903173510069,0.00911674917792,-0.0494073902323948,0.000619468630798218,0.00955308036412301,-0.0410811029495376,-0.00161544559587996,0.0829658698753881,0.0683164732508628,-0.0132033168942847
sp|Q01831|XPC,-0.0233795446399827,0.00597196338446058,-0.00254525148516772,-0.00501466039036529,-0.032589464087914,-0.00850950123882974,-0.0116635056985127,-0.0361908207707792,0.0044288600617022,-0.0399429227265059,-0.0167978907771925,0.00789766163716903,0.00201105624682096,-0.0149511506892684,0.0317343586012305
sp|Q02880;sp|Q02880|TOP2B,0.00686892375345792,0.00588352780534337,0.0265869533894762,-0.00366341502238081,0.0115364241715082,0.00852372141912041,0.000717307923185338,-0.00441585965979803,-0.00804148486346664,-0.0161567714770853,0.0101654197743001,-0.0255835349641389,0.051997548605177,0.0449956509633406,0.0189857154319177
sp|Q06587;sp|Q06587|RING1;sp|Q99496|RING2,-0.0234354565309492,-0.0110398007871758,-0.00270948534811371,-0.0511758047512737,0.0218223704997197,-0.0207554425354943,-0.0148333873547274,-0.0444703355572267,0.0348353417383264,0.125470604022727,0.0149155323510288,0.00111960566723224,-0.0388707927263142,-0.0661765524780812,-0.0208298435473411
sp|Q08945|SSRP1,-0.0534006310743371,0.00565337414514016,0.0490088061595238,0.00631114040329803,0.0231742947165906,0.0408778772089785,0.00308648599479006,0.0261323257431291,-0.00657858561836487,-0.0017862059680411,0.0303011418514331,0.01717511724519,0.00329742856010283,0.0136845244107241,0.0398667623627636
sp|Q09028;sp|Q09028|RBBP4,-0.0695980030101922,-0.0336801389780463,0.0181946142594062,-0.0159630646277898,0.00338243352141395,-0.0282641509790767,0.0402546163180295,0.02369432819503,-0.00567688831301042,0.00774097135168546,-0.0247497510759202,-0.0491561973525755,-0.0197934497087037,0.0135570303743055,0.0113594343214782
sp|Q09028;sp|Q09028|RBBP4;sp|Q16576;sp|Q16576|RBBP7,-0.0952976870098003,-0.0594179761061414,0.128040461008262,-0.252143983243092,-0.0539823880534619,-0.0988206126849633,-0.297716259676617,-0.0642917999647975,0.17132621193312,0.000800515918430424,-0.0229324419346152,0.132077213914824,-0.0730943063594371,-0.10508740017182,0.0530256772664718
sp|Q12800;sp|Q12800|TFCP2,-0.04398507620717,-0.120952033729904,0.0585012384920296,-0.00823992792134182,0.0214179595355481,-0.0367374387922218,-0.00745106709002127,0.0174523940851374,-0.0330226226260401,-0.030681885069663,-0.0143450459503355,0.192092428513508,-0.100366182145281,0.0378959027509189,0.0216318457992449
sp|Q12830;sp|Q12830|BPTF,-0.116799592867511,-0.0655445414612931,-0.0403913582672996,0.0463673733545039,0.0713073859110602,-0.141272371769791,0.0302747728278031,-0.0754955714546847,-0.0705680810891997,0.177444779318251,0.131959899938913,0.0889611344964742,-0.00403974144994653,-0.0111763094147707,-0.0142666094804927
sp|Q13330;sp|Q13330|MTA1,-0.0736251203818094,-0.0328786756853348,0.0221082733712376,-0.031388430041233,-0.00875469379581506,-0.0379020231919444,0.0295139258316657,-0.00717410486792086,0.00482369953108766,-0.0159938844028534,0.00600565458316379,0.0158909195466063,0.0122821439812303,-0.023448092566412,0.0104745518483521
sp|Q13330;sp|Q13330|MTA1;sp|Q9BTC8;sp|Q9BTC8|MTA3,-0.0929854943361803,-0.0600552929400551,-0.00646210060693148,-0.0446462625612388,-0.0266926240522219,-0.0238643960618516,-0.0037058353819588,-0.0316948031724818,-0.0122928600396571,-0.0645434006951815,-0.0476202049936025,0.0334051813606856,0.0211789642998746,-0.0719052268994833,-0.0280370394647651
sp|Q13547|HDAC1,-0.0520209321638969,-0.0701644344616869,0.0119820986765019,-0.0759612666881978,-0.0170069459338781,0.0191224047992684,-0.0775958899315872,-0.0284442203490311,0.0155528035645764,-0.0170099415909166,0.0436110374602926,0.0571184915156462,-0.0382257576854663,0.0242996087615372,0.000512188886258179
sp|Q13547|HDAC1;sp|Q92769;sp|Q92769|HDAC2,-0.0905187651686016,-0.0740393271535054,0.00338907455351731,-0.0128850459646251,0.0148510836312927,-0.0386802314673408,-0.0308303323139061,-0.0612365614533133,-0.0593951667092825,-0.115455386725043,0.0829463010349294,0.0757086075683123,0.018553774966699,0.00422468908010679,0.0877561542924716
sp|Q14119|VEZF1,-0.024156992746053,-0.109079213691704,0.0323975584938288,0.00139126453086964,0.00797410410831805,0.0160378039830857,-0.0169163675338269,-0.00757329300473546,-0.0493229217555513,0.082010708874799,0.162188350221801,-0.101114803096981,0.0141743468717652,0.0491675201859526,-0.107170138335421
sp|Q14186;sp|Q14186|TFDP1,-0.00687629094566256,-0.0327102787419876,-0.0335515479733119,-0.0436733580669625,0.00651343523988509,-0.0390322967645477,0.0335561631942667,0.0602045344541014,0.0122678675150957,-0.0366421480099732,0.0173551200026798,0.029705178156172,-0.0213415356320249,-0.00299175481124009,-0.0807734460189586
sp|Q14469|HES1,-0.0115097487459184,-0.0683139426432846,-0.077300412544764,-0.0178757276409079,0.01299832553154,0.0245137091999496,0.0139221954380284,-0.117609901400901,0.0338361666074941,-0.0178980887939396,0.171607937512573,-0.011864510591457,-0.0414478181949259,-0.232596900612844,0.0890294836576659
sp|Q14527;sp|Q14527|HLTF,-0.0217129425785017,0.0119769048942851,-0.0161140008217336,-0.0388543495816677,-0.042645049209056,0.0721200769737311,-0.0543034272408665,6.47637595623673e-05,0.0630578598753509,0.010467418176619,-0.000141826280538879,-0.0208576834914399,0.00496293477603694,0.0446746192566922,0.0206227592758468
sp|Q14527|HLTF,-0.0157277528902674,-0.00919102503616175,-0.00794607175857371,-0.0407622471287527,0.00859282213833601,-0.0298398070901932,0.0043816112909792,-0.0104891662915513,0.016822798054509,0.0557470868811445,-0.000531848555851495,-0.00792473531241246,0.0282305771237825,-0.0280738149467514,0.0813722527169544
sp|Q14676;sp|Q14676|MDC1,-0.122065128358345,0.0771054089554289,-0.0265439809981727,0.0607881195077179,-0.176208533236973,0.113352651223218,-0.00932437565244703,0.0511332250364382,-0.0563914854064268,-0.0178643317447913,-0.0253362591023642,-0.0209303763874456,0.0156511271585885,-0.0931955967198769,-0.106751100580813
sp|Q14807;sp|Q14807|KIF22,-0.0630618135837319,0.0322028937044468,-0.0093321537856048,-0.0624746303192674,0.00894625230286567,0.104320384834512,0.107866997989338,0.00486597383327892,0.0690765022448384,0.15595031932049,-0.0158277412587019,-0.0909059105689611,0.0560226736016251,-0.0777368815720529,-0.0745263426562463
sp|Q14839;sp|Q14839|CHD4,-0.0801451261559872,-0.00263272112813353,0.0469709309681741,-0.00169116545061267,-0.0300646192722831,0.0436496052186304,0.0221400852140814,0.0296619331175776,0.0435597767211949,-0.0990639013779035,-0.0315900765927449,0.0676088638585871,0.072220745087931,-0.122029341091197,0.00563287509880554
sp|Q14980,-0.110383802152123,0.0371947469600236,0.0834996587458598,0.0242885130428267,0.043728185922306,-0.0816282236136135,-0.136692244041312,0.0222042319232233,-0.081705805891479,-0.0565697272948791,-0.0159173479795517,-0.0746475821574259,0.0257326329337373,-0.0591337343622033,-0.094188959623351
sp|Q14980;sp|Q14980|NUMA1,-0.137945231950849,0.0452240032161125,0.183165223229958,-0.0525235974701676,0.0845855883708735,-0.0770389382455536,0.055198859025873,0.010909989187809,-0.0214668951640686,0.0164543946765391,-0.036034063919463,-0.00328922301712866,-0.0397866449611846,-0.0496727914056044,0.0212323984507718
sp|Q149N8;sp|Q149N8|SHPRH,-0.128432358597902,0.0384173222661365,0.0908465251118373,-0.0260247069568972,0.0710219835854146,-0.0638549980866179,-0.0657492482810699,0.0175909216214568,-0.141313929895526,-0.0752961184445335,-0.0783881315265677,-0.0194816749678862,-0.0663572347872683,0.0625476503701319,0.0952429256450553
sp|Q15291;sp|Q15291|RBBP5,-0.0455437445312783,-0.0683465520102007,0.0223425810820064,-0.0092286539592903,-0.0130074696547344,0.000662453930610108,-0.0200791168491149,-0.0224219617389016,0.00302314340025181,0.0174157940677414,0.140270365914161,-0.0184790376733266,0.0208200401835827,-0.01894077326261,-0.091855311983927
sp|Q15906;sp|Q15906|VPS72,-0.0318542749152308,0.0425120146374765,-0.0385486097220206,0.058864544868326,-0.0648075731788736,-0.0761941873593698,0.0099618849878882,-0.00917817735216465,0.0302856394299117,-0.00733084100897437,-0.00881373901005488,-0.0103030638322516,0.0725206951835126,-0.0764249931711304,-0.0418581325233435
sp|Q16531;sp|Q16531|DDB1,-0.0959364605505072,-0.124638364655704,-0.0855089751063126,-0.00237170571539646,-0.118954289142172,-0.0104845524365888,0.091471580529545,-0.0288202118473214,0.00470903576761591,0.0423430564773113,-0.0088638341304788,-0.0401448581822976,0.0100178801773825,0.0916580228621122,-0.0965553707663496
sp|Q16531|DDB1,-0.0785399847855244,-0.12279869136251,-0.0549268245911981,0.0110634477472235,-0.0638389480176315,0.00774922287537185,0.0281835690748993,-0.0136832149213092,-0.0327776696265568,-0.000490705263796122,0.00844775185853699,0.00319030587610615,0.027080143795828,0.00596867404874874,-0.0118248902102911
sp|Q16576;sp|Q16576|RBBP7,-0.101976570955094,-0.0146224986168436,0.166814154264054,-0.0484709224276786,-0.0287379256226219,0.095258270730849,0.111485594525308,-0.0483037176520451,0.153810362881148,0.0617310563439707,0.094433576290781,-0.0258829564911575,0.0363470601526829,0.126043395465028,0.0305564001936803
